"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0470033";"mora_0470033_1";"1";"276";"";"2015-08-06 00:00:00";"Reina Prinsen Geerligsstraat 20";"";"";"POINT (4.83269848752 52.3785207443)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Reina Prinsen Geerligsstraat 20";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"06-08-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3423582";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0470033";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0470033/?ajax=true&summary=balloon"
"MORA-0525627";"mora_0525627_1";"1";"276";"";"2015-10-07 00:00:00";"Bernard Loderstraat 70";"";"";"POINT (4.81886043284 52.3810795549)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Bernard Loderstraat 70";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"07-10-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3441516";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0525627";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0525627/?ajax=true&summary=balloon"
"MORA-0188412";"mora_0188412_1";"1";"276";"";"2014-08-01 00:00:00";"Burgemeester Rendorpstraat 32";"";"";"POINT (4.82811762643 52.3749220827)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Burgemeester Rendorpstraat 32";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"01-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3263732";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0188412";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0188412/?ajax=true&summary=balloon"
"MORA-0213654";"mora_0213654_1";"1";"276";"";"2014-09-08 00:00:00";"Cornelis Lelylaan 33";"";"";"POINT (4.83401233508 52.3579629086)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Cornelis Lelylaan 33";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"08-09-2014";"In behandeling";"Fietsrek / nietje";"9172";"point_3281686";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0213654";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0213654/?ajax=true&summary=balloon"
"MORA-0487424";"mora_0487424_1";"1";"276";"";"2015-08-26 00:00:00";"Postjesweg 152";"";"";"POINT (4.8358860018 52.3642990369)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Postjesweg 152";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"26-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3428522";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0487424";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0487424/?ajax=true&summary=balloon"
"MORA-0526730";"mora_0526730_1";"1";"276";"";"2015-10-09 00:00:00";"David Vosstraat 1";"";"";"POINT (4.82427777838 52.3812582233)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"David Vosstraat 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"09-10-2015";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3442101";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0526730";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0526730/?ajax=true&summary=balloon"
"MORA-0172616";"mora_0172616_1";"1";"276";"";"2014-07-07 00:00:00";"Henk Henriëtstraat 28";"";"";"POINT (4.83752309898 52.3672546335)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Henk Henriëtstraat 28";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"07-07-2014";"In behandeling";"Verkeersbord, verkeersafzetting";"9172";"point_3245834";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0172616";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0172616/?ajax=true&summary=balloon"
"MORA-0189948";"mora_0189948_1";"1";"276";"";"2014-08-04 00:00:00";"Aart van der Leeuwstraat 24";"";"";"POINT (4.8321287756 52.3759296063)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Aart van der Leeuwstraat 24";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"04-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3264168";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0189948";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0189948/?ajax=true&summary=balloon"
"MORA-32847";"mora_32847_1";"1";"276";"";"2013-09-25 00:00:00";"Lobo-Braakensiekstraat 48";"";"";"POINT (4.82046182133 52.354609278)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Lobo-Braakensiekstraat 48";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"25-09-2013";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3082314";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-32847";"http://www.opdekaart.amsterdam.nl/mor/items/mora-32847/?ajax=true&summary=balloon"
"MORA-0173438";"mora_0173438_1";"1";"276";"";"2014-07-08 00:00:00";"Piet Mondriaanplein 8";"";"";"POINT (4.83833638344 52.3667910435)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Piet Mondriaanplein 8";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"08-07-2014";"In behandeling";"Verkeersbord, verkeersafzetting";"9172";"point_3246201";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0173438";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0173438/?ajax=true&summary=balloon"
"MORA-0199991";"mora_0199991";"1";"276";"";"2014-08-19 00:00:00";"Aart van der Leeuwstraat 24";"";"";"POINT (4.8321287756 52.3759296063)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Aart van der Leeuwstraat 24";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"19-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3277015";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0199991";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0199991/?ajax=true&summary=balloon"
"MORA-0222838";"mora_0222838";"1";"276";"";"2014-09-22 00:00:00";"Willem Mollhof 11";"";"";"POINT (4.82521928853 52.3614357096)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Willem Mollhof 11";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"22-09-2014";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3284955";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0222838";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0222838/?ajax=true&summary=balloon"
"MORA-0485858";"mora_0485858";"1";"276";"";"2015-08-25 00:00:00";"Tretjakovlaan 3";"";"";"POINT (4.82841642896 52.3663581643)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Tretjakovlaan 3";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"25-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3427978";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0485858";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0485858/?ajax=true&summary=balloon"
"MORA-0494855";"mora_0494855";"1";"276";"";"2015-09-03 00:00:00";"Hélène Swarthstraat 1";"";"";"POINT (4.82325904222 52.3770561009)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Hélène Swarthstraat 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"03-09-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3432845";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0494855";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0494855/?ajax=true&summary=balloon"
"MORA-0516188";"mora_0516188_1";"1";"276";"";"2015-09-28 00:00:00";"Cornelis van Alkemadestraat 64";"";"";"POINT (4.82597363275 52.3598304769)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Cornelis van Alkemadestraat 64";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"28-09-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3438771";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0516188";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0516188/?ajax=true&summary=balloon"
"MORA-0485271";"mora_0485271";"1";"276";"";"2015-08-24 00:00:00";"Parthenonhof 12";"";"";"POINT (4.83233046943 52.3691987289)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Parthenonhof 12";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"24-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3427658";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0485271";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0485271/?ajax=true&summary=balloon"
"MORA-0625477";"mora_0625477_1";"1";"276";"";"2016-02-04 00:00:00";"Burgemeester Vening Meineszlaan 10";"";"";"POINT (4.83692270181 52.3825130268)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Burgemeester Vening Meineszlaan 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"04-02-2016";"In behandeling";"Verkeersoverlast / Verkeerssituaties";"9172";"point_3498764";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0625477";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0625477/?ajax=true&summary=balloon"
"MORA-0202040";"mora_0202040_1";"1";"276";"";"2014-08-22 00:00:00";"Israël Queridostraat 15";"";"";"POINT (4.82683069687 52.3768214009)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Israël Queridostraat 15";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"22-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3277846";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0202040";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0202040/?ajax=true&summary=balloon"
"MORA-0199095";"mora_0199095_1";"1";"276";"";"2014-08-18 00:00:00";"Marcellus Emantsstraat 19";"";"";"POINT (4.82672261067 52.3749154874)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Marcellus Emantsstraat 19";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"18-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3276743";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0199095";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0199095/?ajax=true&summary=balloon"
"MORA-0203969";"mora_0203969_1";"1";"276";"";"2014-08-25 00:00:00";"Koen Limpergstraat 2";"";"";"POINT (4.83124367818 52.3809316234)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:19";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Koen Limpergstraat 2";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"25-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3278339";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0203969";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0203969/?ajax=true&summary=balloon"
"MORA-0438313";"mora_0438313_1";"1";"276";"";"2015-06-29 00:00:00";"Louvrelaan 10";"";"";"POINT (4.82974307628 52.3682788111)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Louvrelaan 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"29-06-2015";"In behandeling";"Put / riolering verstopt";"9172";"point_3392767";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0438313";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0438313/?ajax=true&summary=balloon"
"MORA-0506216";"mora_0506216_1";"1";"276";"";"2015-09-16 00:00:00";"Hendrik de Bruynstraat 18";"";"";"POINT (4.82779232756 52.3564686694)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Hendrik de Bruynstraat 18";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"16-09-2015";"Nieuw";"Verkeersbord, verkeersafzetting";"9172";"point_3436362";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0506216";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0506216/?ajax=true&summary=balloon"
"MORA-0188877";"mora_0188877_1";"1";"276";"";"2014-08-01 00:00:00";"Burgemeester Rendorpstraat 34";"";"";"POINT (4.82820584598 52.3749135115)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Burgemeester Rendorpstraat 34";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"01-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3263693";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0188877";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0188877/?ajax=true&summary=balloon"
"MORA-0204595";"mora_0204595_1";"1";"276";"";"2014-08-26 00:00:00";"Marcellus Emantsstraat 1";"";"";"POINT (4.82692251523 52.3753658208)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Marcellus Emantsstraat 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"26-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3278543";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0204595";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0204595/?ajax=true&summary=balloon"
"MORA-0190104";"mora_0190104_1";"1";"276";"";"2014-08-04 00:00:00";"De Tourton Bruynsstraat 19";"";"";"POINT (4.8282461859 52.3810343529)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"De Tourton Bruynsstraat 19";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"04-08-2014";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3264450";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0190104";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0190104/?ajax=true&summary=balloon"
"MORA-0464727";"mora_0464727_1";"1";"276";"";"2015-07-30 00:00:00";"Wolter Brandligtstraat 24";"";"";"POINT (4.83539936546 52.3809959999)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Wolter Brandligtstraat 24";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"30-07-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3422045";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0464727";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0464727/?ajax=true&summary=balloon"
"MORA-0482734";"mora_0482734_1";"1";"276";"";"2015-08-21 00:00:00";"Burgemeester Rendorpstraat 31";"";"";"POINT (4.82738091186 52.3751163322)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Burgemeester Rendorpstraat 31";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"21-08-2015";"Nieuw";"Put / riolering verstopt";"9172";"point_3427244";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0482734";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0482734/?ajax=true&summary=balloon"
"MORA-0217006";"mora_0217006_1";"1";"276";"";"2014-09-12 00:00:00";"Burgemeester Fockstraat 21";"";"";"POINT (4.8314362036 52.3784609001)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Burgemeester Fockstraat 21";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"12-09-2014";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3282875";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0217006";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0217006/?ajax=true&summary=balloon"
"MORA-0497588";"mora_0497588";"1";"276";"";"2015-09-07 00:00:00";"Henri Borelstraat 14";"";"";"POINT (4.82826775478 52.3746621468)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:20";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Henri Borelstraat 14";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"07-09-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3433468";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0497588";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0497588/?ajax=true&summary=balloon"
